positionName,companyFullName,companySize,industryField,financeStage,firstType,secondType,thirdType,positionLables,createTime,city,district,businessZones,salary,workYear,jobNature,education,positionAdvantage
抖音主播,广州市无虑网络科技有限公司,15-50人,文娱丨内容,未融资,文娱|传媒|艺术|体育,影视|媒体,演员|模特|主持人,['直播'],2020-09-02 15:27:15,广州,,,15k-30k,不限,全职,不限,招募全素人主播，提供系统化培训
4K平面设计师助理,成都火影商务信息咨询有限公司,50-150人,"移动互联网,电商",上市公司,设计类,视觉,平面设计,"['移动互联网', '媒体', '画册', '电商美工', 'UI', '界面设计']",2020-09-02 15:27:15,成都,高新区,,4k-5k,不限,全职,不限,双休，早九晚六
引擎技术支持,网易（杭州）网络有限公司,2000人以上,电商,上市公司,开发|测试|运维类,运维,IT技术支持,['Python'],2020-09-02 15:27:13,广州,天河区,,15k-25k,1-3年,全职,本科,福利好，平台大，大牛多，16薪
区块链开发工程师,深圳市星际大陆科技有限公司,150-500人,"移动互联网,硬件",A轮,开发|测试|运维类,后端开发,区块链开发,"['云计算', '大数据', '后端', 'GO', 'Linux/Unix', 'C++']",2020-09-02 15:27:12,深圳,宝安区,,20k-40k,3-5年,全职,本科,海外项目，前景好，弹性工作，个性下午茶
图像编辑（修图师）,广州参数信息科技有限公司,15-50人,移动互联网,不需要融资,设计类,视觉,美工设计,"['本地生活', '移动互联网', '美工', '电商美工', 'PS']",2020-09-02 15:27:07,广州,越秀区,,4k-8k,1-3年,全职,不限,每周休息二天、五险一金、商业保险、
招聘专员,中科软科技股份有限公司,2000人以上,"信息安全,软件开发",上市公司,综合职能|高级管理,人力资源,招聘,"['HR', '招聘']",2020-09-02 15:27:05,深圳,,,5k-8k,1-3年,全职,大专,周末双休、六险一金、绩效奖金、年终奖、
结构工程师,北京盈迪曼德科技有限公司,15-50人,硬件,不需要融资,开发|测试|运维类,硬件开发,模具设计,"['智能硬件', '智能硬件', '模具设计', '传感器']",2020-09-02 15:28:13,北京,朝阳区,['望京'],15k-25k,3-5年,全职,本科,"专注产品,期权"
安卓android,深圳市安思疆科技有限公司,50-150人,人工智能,B轮,开发|测试|运维类,移动前端开发,Android,['Android'],2020-09-02 15:28:12,深圳,南山区,"['西丽', '大冲', '科技园']",9k-18k,1-3年,全职,本科,扁平 双休 技术大咖多 福利好 机会多
计算机科学家C++,杭州希格斯投资管理有限公司,15-50人,"金融,数据服务",不需要融资,开发|测试|运维类,后端开发,C|C++,"['金融', '工具软件', 'C++', 'Linux/Unix', '算法', '软件开发']",2020-09-02 15:28:05,杭州,滨江区,['长河'],4k-8k,应届毕业生,实习,本科,研究氛围 自由开放 成长迅速 回报丰厚
中高级.NET,厦门唐普信息技术有限公司,50-150人,"企业服务,数据服务",B轮,开发|测试|运维类,后端开发,C#|.NET,['.NET'],2020-09-02 15:27:54,苏州,,,13k-17k,5-10年,全职,本科,加班补助、周末双休
策划运营,深圳市瀚兰区块链地产有限公司,15-50人,"房产家居,区块链",不需要融资,运营|编辑|客服类,运营,新媒体运营,"['企业服务', '内容运营', '新媒体运营', '活动运营']",2020-09-02 15:27:51,深圳,,,10k-15k,3-5年,全职,本科,行业新颖，快速成长，氛围好
资深文案,上海微盟企业发展有限公司,2000人以上,企业服务,上市公司,运营|编辑|客服类,编辑,文案策划,"['电商', '新零售', '记者', '软文', '文案', '编辑']",2020-09-02 15:27:50,上海,,,10k-15k,3-5年,全职,本科,五险一金，弹性工作时间，上市公司
ios软件开发工程师,东莞市南晧智能科技有限公司,50-150人,"硬件,人工智能",不需要融资,开发|测试|运维类,移动前端开发,IOS,"['iOS', 'Swift']",2020-09-02 15:27:44,东莞,东莞市市辖区,,6k-12k,1-3年,全职,本科,公司产品自主研发，研发团队完善
食品检验员,广州赢特保健食品有限公司,15-50人,"医疗丨健康,其他",不需要融资,生产|加工|制造,质量管理|安全防护,质量管理|测试主管(QA|QC主管),[],2020-09-02 15:27:38,广州,,,3k-6k,1-3年,全职,大专,检测是对质量和监督，生产是对质量的保证
后端开发工程师,北京磐沄科技有限公司,15-50人,"软件开发,区块链",A轮,开发|测试|运维类,后端开发,后端开发,"['云计算', 'Python', 'Shell', '区块链']",2020-09-02 15:27:36,北京,海淀区,,25k-50k,3-5年,全职,本科,年终奖 试用期全薪 双休 五险一金 扁平管理
视觉设计师,杭州八仙广告有限公司,50-150人,"移动互联网,企业服务",不需要融资,设计类,视觉,视觉设计,"['电商', '美工', '电商美工', '插画', 'C4D']",2020-09-02 15:27:35,杭州,西湖区,,13k-25k,不限,全职,大专,双休 法定 五险一金 全勤 餐补
web前端开发工程师,上海睿民互联网科技有限公司,500-2000人,"移动互联网,其他",上市公司,开发|测试|运维类,前端开发,WEB前端,"['移动互联网', '银行', 'Web前端', 'CSS', 'HTML']",2020-09-02 15:27:35,北京,顺义区,,7k-9k,1-3年,全职,本科,大平台，多元化项目
项目经理,广州趣米网络科技有限公司,150-500人,"移动互联网,企业服务",不需要融资,运营|编辑|客服类,高端运营|编辑|客服类,运营经理|主管,"['互联网金融', '目标管理', '运营管理']",2020-09-02 15:27:29,上海,浦东新区,,10k-18k,3-5年,全职,本科,周末双休、五险一金、年度旅游、定期培训
媒介实习生,北京米可世界科技有限公司,150-500人,移动互联网,A轮,市场|商务类,媒介|公关,媒介合作,"['媒介', '广告媒介经理']",2020-09-02 15:27:29,北京,,,4k-8k,应届毕业生,全职,本科,七险一金 带薪年假
电商APP运营主管,九河信息技术（上海）有限公司,150-500人,电商,C轮,运营|编辑|客服类,运营,电商运营,"['电商', '运营', '用户留存', '活动策划']",2020-09-02 15:27:23,上海,松江区,,10k-16k,3-5年,全职,本科,全品类运营，晋升空间大
java开发工程师,成都天府通金融服务股份有限公司,50-150人,"移动互联网,金融",不需要融资,开发|测试|运维类,后端开发,Java,['Java'],2020-09-02 15:27:20,成都,,,12k-18k,5-10年,全职,本科,大平台 高并发
运营负责人,北京大麦地信息技术有限公司,15-50人,"社交,企业服务",未融资,运营|编辑|客服类,高端运营|编辑|客服类,COO,"['工具软件', '部门管理', '运营管理']",2020-09-02 15:28:27,北京,海淀区,,20k-30k,3-5年,全职,不限,年底双薪，绩效奖金，五险一金，各项补助
服务端开发工程师,微梦创科网络科技（中国）有限公司,2000人以上,文娱丨内容,上市公司,开发|测试|运维类,后端开发,后端开发,"['PHP', 'Golang', '服务器端']",2020-09-02 15:28:25,北京,海淀区,,25k-35k,3-5年,全职,本科,大平台 薪酬福利完善 成长空间 重点项目
结构工程师,北京盈迪曼德科技有限公司,15-50人,硬件,不需要融资,开发|测试|运维类,硬件开发,模具设计,"['智能硬件', '智能硬件', '模具设计', '传感器']",2020-09-02 15:28:13,北京,朝阳区,['望京'],15k-25k,3-5年,全职,本科,"专注产品,期权"
安卓android,深圳市安思疆科技有限公司,50-150人,人工智能,B轮,开发|测试|运维类,移动前端开发,Android,['Android'],2020-09-02 15:28:12,深圳,南山区,"['西丽', '大冲', '科技园']",9k-18k,1-3年,全职,本科,扁平 双休 技术大咖多 福利好 机会多
ios开发工程师,深圳市点金台网络技术有限公司,15-50人,移动互联网,A轮,开发|测试|运维类,移动前端开发,IOS,"['媒体', '即时通讯']",2020-09-02 15:28:06,深圳,罗湖区,['翠竹'],8k-10k,1-3年,全职,大专,A轮公司，前景可观！
交易测试员,杭州希格斯投资管理有限公司,15-50人,"金融,数据服务",不需要融资,开发|测试|运维类,测试,测试工程师,"['大数据', '金融', '功能测试', '性能测试', '系统测试', '软件测试']",2020-09-02 15:28:05,杭州,滨江区,['长河'],25k-40k,3-5年,全职,本科,绩效奖金高；发展空间大；精英氛围；团队融洽
公众号编辑,大河（深圳）信息有限公司,50-150人,"金融,移动互联网",天使轮,运营|编辑|客服类,编辑,编辑,"['金融', '热点']",2020-09-02 15:28:00,深圳,,,7k-11k,1-3年,全职,本科,客户意向度高、零食下午茶、团建等.....
前端开发工程师,深圳市恒广科技有限公司,少于15人,"信息安全,软件开发",不需要融资,开发|测试|运维类,前端开发,WEB前端,"['企业服务', '信息安全', '前端开发', 'Web前端', 'Vue', 'HTML']",2020-09-02 15:27:58,深圳,,,6k-10k,1-3年,全职,大专,有活力的团队 弹性打卡 双休 13薪
中高级.NET,厦门唐普信息技术有限公司,50-150人,"企业服务,数据服务",B轮,开发|测试|运维类,后端开发,C#|.NET,['.NET'],2020-09-02 15:27:54,苏州,,,13k-17k,5-10年,全职,本科,加班补助、周末双休
策划运营,深圳市瀚兰区块链地产有限公司,15-50人,"房产家居,区块链",不需要融资,运营|编辑|客服类,运营,新媒体运营,"['企业服务', '内容运营', '新媒体运营', '活动运营']",2020-09-02 15:27:51,深圳,,,10k-15k,3-5年,全职,本科,行业新颖，快速成长，氛围好
ios软件开发工程师,东莞市南晧智能科技有限公司,50-150人,"硬件,人工智能",不需要融资,开发|测试|运维类,移动前端开发,IOS,"['iOS', 'Swift']",2020-09-02 15:27:44,东莞,东莞市市辖区,,6k-12k,1-3年,全职,本科,公司产品自主研发，研发团队完善
食品检验员,广州赢特保健食品有限公司,15-50人,"医疗丨健康,其他",不需要融资,生产|加工|制造,质量管理|安全防护,质量管理|测试主管(QA|QC主管),[],2020-09-02 15:27:38,广州,,,3k-6k,1-3年,全职,大专,检测是对质量和监督，生产是对质量的保证
后端开发工程师,北京磐沄科技有限公司,15-50人,"软件开发,区块链",A轮,开发|测试|运维类,后端开发,后端开发,"['云计算', 'Python', 'Shell', '区块链']",2020-09-02 15:27:36,北京,海淀区,,25k-50k,3-5年,全职,本科,年终奖 试用期全薪 双休 五险一金 扁平管理
视觉设计师,杭州八仙广告有限公司,50-150人,"移动互联网,企业服务",不需要融资,设计类,视觉,视觉设计,"['电商', '美工', '电商美工', '插画', 'C4D']",2020-09-02 15:27:35,杭州,西湖区,,13k-25k,不限,全职,大专,双休 法定 五险一金 全勤 餐补
web前端开发工程师,上海睿民互联网科技有限公司,500-2000人,"移动互联网,其他",上市公司,开发|测试|运维类,前端开发,WEB前端,"['移动互联网', '银行', 'Web前端', 'CSS', 'HTML']",2020-09-02 15:27:35,北京,顺义区,,7k-9k,1-3年,全职,本科,大平台，多元化项目
大数据研发实习生,北京易观智库网络科技有限公司,150-500人,"移动互联网,数据服务",B轮,开发|测试|运维类,数据开发,数据开发,"['Hadoop', 'Spark']",2020-09-02 15:28:46,北京,朝阳区,,3k-5k,应届毕业生,全职,本科,互联网大数据/快速成长/转正机会
资深图像算法工程师/ Leader,杭州艾耕科技有限公司,150-500人,"移动互联网,数据服务",A轮,开发|测试|运维类,人工智能,图像算法,"['移动互联网', '大数据', '语音识别', '模式识别', '计算机视觉', '图像处理']",2020-09-02 15:28:44,杭州,西湖区,"['西湖', '北山', '黄龙']",25k-45k,3-5年,全职,硕士,AI未来 技术大牛
营销管理培训生,广州市置家房地产代理有限公司金梦分公司,500-2000人,其他,不需要融资,市场|商务类,市场|营销,市场营销,"['房产服务', '营销']",2020-09-02 15:28:38,广州,黄埔区,,5k-8k,应届毕业生,全职,大专,师傅带教、公司培训、人脉累积
储备主管,中国平安人寿保险股份有限公司深圳分公司,2000人以上,金融,上市公司,产品|需求|项目类,产品经理,产品经理,"['理财', '保险', '产品策划', '需求分析', '金融']",2020-09-02 15:28:34,深圳,南山区,['前海'],12k-24k,3-5年,全职,大专,从事金融行业，追求高薪和时间自由
产品专员,浙江创建科技有限公司,150-500人,"移动互联网,企业服务",未融资,产品|需求|项目类,产品经理,产品助理,"['本地生活', '企业服务', '产品策划', '需求分析', '产品设计', '用户研究']",2020-09-02 15:28:33,杭州,江干区,['火车东站'],7k-9k,1-3年,全职,大专,五险一金、双休、餐补、体检、生日福利
产品经理,北京大麦地信息技术有限公司,15-50人,"社交,企业服务",未融资,产品|需求|项目类,产品经理,产品经理,"['工具软件', '产品策划', '用户研究']",2020-09-02 15:28:27,北京,海淀区,,20k-30k,5-10年,全职,本科,年底双薪，绩效奖金，五险一金，各项补助
服务端开发工程师,微梦创科网络科技（中国）有限公司,2000人以上,文娱丨内容,上市公司,开发|测试|运维类,后端开发,后端开发,"['PHP', 'Golang', '服务器端']",2020-09-02 15:28:25,北京,海淀区,,25k-35k,3-5年,全职,本科,大平台 薪酬福利完善 成长空间 重点项目
专车司机,上海乐滴汽车服务有限公司,50-150人,汽车丨出行,未融资,综合职能|高级管理,行政,商务司机,[],2020-09-02 15:28:20,上海,宝山区,,12k-15k,不限,兼职,不限,轻松 自由
海外销售,深圳市优特普科技有限公司,150-500人,硬件,未融资,市场|商务类,市场|营销,海外市场,[],2020-09-02 15:28:18,深圳,,,6k-12k,1-3年,全职,本科,周末双休 入职即买五险一金 高额提成
CRM产品经理,上海驰骛信息科技有限公司,50-150人,"数据服务,移动互联网",A轮,产品|需求|项目类,产品经理,产品经理,"['大数据', '新零售', '用户研究', '需求分析', '数据分析', '产品设计']",2020-09-02 15:28:17,上海,,,15k-30k,5-10年,全职,本科,体检 员工餐 不打卡 地铁周边
技术实习生,北京盈迪曼德科技有限公司,15-50人,硬件,不需要融资,公务员|其他,储备干部|培训生|实习生,实习生,"['智能硬件', '可穿戴设备']",2020-09-02 15:28:13,北京,朝阳区,,4k-6k,不限,全职,本科,技术领先、学习氛围浓厚、前沿领域
贷款电话专员+双休,成都兴融汇金融服务外包有限公司,15-50人,金融,未融资,销售类,销售,电话销售,"['借贷', '投资/融资', '电话销售', '销售', '客户代表', '销售代表']",2020-09-02 15:28:13,成都,,,5k-8k,不限,全职,不限,晋升好
linux驱动开发工程师,深圳市安思疆科技有限公司,50-150人,人工智能,B轮,开发|测试|运维类,硬件开发,驱动开发,"['嵌入式', '驱动开发', 'Linux']",2020-09-02 15:28:12,深圳,南山区,"['西丽', '大冲', '科技园']",15k-30k,3-5年,全职,本科,扁平 双休 技术大咖多 福利好 机会多
企平-资深iOS研发工程师,北京三快在线科技有限公司,2000人以上,消费生活,上市公司,开发|测试|运维类,移动前端开发,IOS,['iOS'],2020-09-02 15:28:11,北京,朝阳区,,15k-30k,不限,全职,本科,大平台，氛围好
ios开发工程师,深圳市点金台网络技术有限公司,15-50人,移动互联网,A轮,开发|测试|运维类,移动前端开发,IOS,"['媒体', '即时通讯']",2020-09-02 15:28:06,深圳,罗湖区,['翠竹'],8k-10k,1-3年,全职,大专,A轮公司，前景可观！
C++高级开发工程师,广州银月互娱网络科技有限公司,50-150人,游戏,A轮,开发|测试|运维类,后端开发,C|C++,"['C++', 'Golang']",2020-09-02 15:29:07,广州,天河区,,10k-20k,1-3年,全职,大专,五险一金、节日福利、餐饮补贴
java高级开发工程师,深圳市普铭智能技术有限公司,50-150人,消费生活,天使轮,开发|测试|运维类,后端开发,Java,['云计算'],2020-09-02 15:29:06,深圳,龙华新区,,15k-20k,3-5年,全职,本科,五险
测试工程师自动化,北京世纪好未来教育科技有限公司,2000人以上,教育,上市公司,开发|测试|运维类,测试,测试工程师,"['直播', 'Jmeter']",2020-09-02 15:28:51,北京,海淀区,,18k-36k,5-10年,全职,本科,行业龙头企业、紧要职位
GS专员（大三大四实习生）,海南星云互动娱乐有限公司,50-150人,游戏,不需要融资,运营|编辑|客服类,高端运营|编辑|客服类,其他高端运营职位,['游戏'],2020-09-02 15:28:47,广州,天河区,,2k-3k,不限,全职,大专,周末双休 早九晚六 每周下午茶
大数据研发实习生,北京易观智库网络科技有限公司,150-500人,"移动互联网,数据服务",B轮,开发|测试|运维类,数据开发,数据开发,"['Hadoop', 'Spark']",2020-09-02 15:28:46,北京,朝阳区,,3k-5k,应届毕业生,全职,本科,互联网大数据/快速成长/转正机会
资深图像算法工程师/ Leader,杭州艾耕科技有限公司,150-500人,"移动互联网,数据服务",A轮,开发|测试|运维类,人工智能,图像算法,"['移动互联网', '大数据', '语音识别', '模式识别', '计算机视觉', '图像处理']",2020-09-02 15:28:44,杭州,西湖区,"['西湖', '北山', '黄龙']",25k-45k,3-5年,全职,硕士,AI未来 技术大牛
房产经纪人置业顾问,广州市置家房地产代理有限公司金梦分公司,500-2000人,其他,不需要融资,市场|商务类,市场|营销,市场营销,['房产服务'],2020-09-02 15:28:40,广州,黄埔区,,8k-10k,1-3年,全职,大专,也许，你与梦想之间，只差一个置家！
产品经理,中国平安人寿保险股份有限公司深圳分公司,2000人以上,金融,上市公司,产品|需求|项目类,产品经理,产品经理,['需求分析'],2020-09-02 15:28:40,深圳,南山区,['前海'],15k-30k,3-5年,全职,本科,你的能力和规划决定你的未来
运营助理,成都荣新时代科技有限公司,50-150人,"移动互联网,广告营销",未融资,运营|编辑|客服类,运营,商家运营,"['O2O运营', '商家运营', '运营', 'APP推广']",2020-09-02 15:28:34,成都,金牛区,,6k-12k,不限,全职,不限,节假日生日礼金发放，免费提供住宿，
内容运营主管,浙江创建科技有限公司,150-500人,"移动互联网,企业服务",未融资,运营|编辑|客服类,运营,内容运营,"['本地生活', '移动互联网', '内容运营', '粉丝运营', '新媒体运营']",2020-09-02 15:28:33,杭州,江干区,['火车东站'],8k-11k,1-3年,全职,本科,双休、法定节假日、五险一金、生日福利
3D游戏动作师,深圳优依购互娱科技有限公司,150-500人,"游戏,移动互联网",A轮,文娱|传媒|艺术|体育,艺术|设计,动画|3D设计,['游戏'],2020-09-02 15:28:28,深圳,,,9k-18k,1-3年,全职,大专,"周末双休,五险一金，绩效奖，年终奖"
高级前端,北京大麦地信息技术有限公司,15-50人,"社交,企业服务",未融资,开发|测试|运维类,前端开发,WEB前端,"['工具软件', '前端开发']",2020-09-02 15:28:27,北京,海淀区,,20k-30k,5-10年,全职,大专,年底双薪，绩效奖金，五险一金，各项补助
nlp内容理解算法,微梦创科网络科技（中国）有限公司,2000人以上,文娱丨内容,上市公司,开发|测试|运维类,人工智能,自然语言处理（NLP）,"['文本分类', '文本生成', '数据挖掘', '深度学习']",2020-09-02 15:28:25,北京,海淀区,,25k-35k,3-5年,全职,本科,大平台 薪酬福利完善 成长空间 重点项目
儿童视频编导,《环球科学》杂志社有限公司,15-50人,"广告营销,文娱丨内容",未融资,文娱|传媒|艺术|体育,影视|媒体,导演|编导,"['媒体', '新闻/出版']",2020-09-02 15:28:22,北京,,,12k-20k,3-5年,全职,本科,青少年科普平台
专车司机,上海乐滴汽车服务有限公司,50-150人,汽车丨出行,未融资,综合职能|高级管理,行政,商务司机,[],2020-09-02 15:28:20,上海,宝山区,,12k-15k,不限,兼职,不限,轻松 自由
游戏广告投放,深圳宜搜天下科技股份有限公司,150-500人,"移动互联网,游戏",D轮及以上,市场|商务类,媒介|公关,媒介投放,"['游戏', '投放']",2020-09-02 15:29:14,广州,天河区,"['东圃', '车陂']",10k-15k,1-3年,全职,不限,"五险一金,周末双休，发展空间大"
行政前台/中关村,北京安腾思路科技发展有限公司,15-50人,硬件,未融资,综合职能|高级管理,行政,行政,"['文秘', '文员', '助理', '行政']",2020-09-02 15:29:09,北京,,,4k-6k,1-3年,全职,大专,每年调薪，升值空间大，双休
中高端销售顾问+底薪8k+提成,北京麦田房产经纪有限公司,2000人以上,房产家居,不需要融资,销售类,销售,销售顾问,"['房产服务', '本地生活', '客户代表', '销售代表', '销售顾问', '销售']",2020-09-02 15:29:08,北京,朝阳区,,8k-16k,不限,全职,大专,"优秀团队,高额提成,晋升空间，住房补贴"
渠道商务专员,广州银月互娱网络科技有限公司,50-150人,游戏,A轮,市场|商务类,渠道|推广,渠道推广,"['游戏', '社交', '渠道', '商务拓展', '渠道推广']",2020-09-02 15:29:07,广州,天河区,,7k-10k,1-3年,全职,大专,五险一金、节日福利、餐饮补贴
java开发工程师,深圳市普铭智能技术有限公司,50-150人,消费生活,天使轮,开发|测试|运维类,后端开发,Java,"['Java', 'C++']",2020-09-02 15:29:06,深圳,龙华新区,,12k-15k,3-5年,全职,本科,五险
高级JAVA工程师（成都）,马上消费金融股份有限公司,2000人以上,"金融,移动互联网",不需要融资,开发|测试|运维类,后端开发,Java,"['Java', '服务器端', '分布式']",2020-09-02 15:29:01,成都,,,15k-30k,5-10年,全职,本科,核心商城业务 持牌消费金融公司
产品运营经理,杭州呯嘭智能技术有限公司,150-500人,"金融,电商",C轮,运营|编辑|客服类,高端运营|编辑|客服类,运营经理|主管,"['互联网金融', '支付', '运营管理', '业务流程管理', '决策能力', '领导力']",2020-09-02 15:29:00,杭州,,,20k-30k,5-10年,全职,本科,独角兽、五险一金，期权激励，超长年假
信息流广告优化总监（合伙人）,深圳市国讯信息科技有限公司,15-50人,"电商,广告营销",天使轮,运营|编辑|客服类,运营,运营,[],2020-09-02 15:28:59,深圳,,,10k-20k,3-5年,全职,本科,拿股权、做事业、享分红！
高级数据分析师,北京世纪好未来教育科技有限公司,2000人以上,教育,上市公司,开发|测试|运维类,数据开发,数据分析,[],2020-09-02 15:28:57,北京,海淀区,"['学院路', '中关村', '知春路']",15k-30k,3-5年,全职,硕士,团队实力、发展前景
seo优化师,杭州晖鼎网络科技有限公司,15-50人,"硬件,物联网",不需要融资,市场|商务类,渠道|推广,SEO,"['推广', 'SEO', '新媒体推广']",2020-09-02 15:28:55,杭州,滨江区,,8k-12k,1-3年,全职,大专,凭实力自由发挥
游戏GS专员（实习生）,海南星云互动娱乐有限公司,50-150人,游戏,不需要融资,运营|编辑|客服类,客服,其他客服,['游戏'],2020-09-02 15:28:47,广州,天河区,,2k-3k,应届毕业生,全职,不限,周末双休 早九晚六 每周下午茶
数据开发工程师（偏JAVA开发）,北京泛为信息科技有限公司,150-500人,"移动互联网,广告营销",不需要融资,开发|测试|运维类,数据开发,其他数据开发,"['MySQL', 'ETL', 'Java']",2020-09-02 15:28:47,上海,,,10k-15k,1-3年,全职,本科,"五险一金,员工旅游,餐饮补贴,弹性工作"
心理咨询师,深圳市哆唻咪心理咨询有限公司,15-50人,教育、企业服务,不需要融资,教育|培训,培训,培训讲师,[],2020-09-02 15:28:47,深圳,福田区,,10k-15k,3-5年,全职,本科,哆唻咪，最懂你
资深用户体验设计师（UED）,上海驰骛信息科技有限公司,50-150人,"数据服务,移动互联网",A轮,设计类,交互,交互设计师,"['广告营销', '大数据', '交互', '用户体验', '界面设计', 'PS']",2020-09-02 15:28:47,上海,,,20k-40k,5-10年,全职,本科,年度体检免费晚餐补充商保10天带薪年假
雇主品牌设计实习生,北京易观智库网络科技有限公司,150-500人,"移动互联网,数据服务",B轮,运营|编辑|客服类,运营,内容运营,"['活动策划', '内容运营']",2020-09-02 15:28:46,北京,朝阳区,,2k-3k,应届毕业生,实习,本科,互联网大数据领先品牌/弹性工作/快速成长
游戏广告投放,深圳宜搜天下科技股份有限公司,150-500人,"移动互联网,游戏",D轮及以上,市场|商务类,媒介|公关,媒介投放,"['游戏', '投放']",2020-09-02 15:29:14,广州,天河区,"['东圃', '车陂']",10k-15k,1-3年,全职,不限,"五险一金,周末双休，发展空间大"
销售行政专员,北京麦田房产经纪有限公司,2000人以上,房产家居,不需要融资,综合职能|高级管理,人力资源,人事,"['HRBP', '人事']",2020-09-02 15:29:08,北京,昌平区,"['回龙观', '回龙观']",8k-15k,不限,全职,大专,"5险1金,优秀团队,高额提成,晋升空间"
